,CreditScore,FirstTimeHomebuyer,MSA,MIP,DTI,OrigUPB,LTV,OrigInterestRate,NumBorrowers,MonthsInRepayment,FirstPayment_Year,Maturity_Year,LTV_range,Repay_range,Credit_range
40840,651,0,23104,30,31,127000,95,6.75,1,44,1999,2029,High,1,Good
40841,651,0,23104,30,39,169000,95,6.875,2,51,1999,2029,High,2,Good
40842,651,0,23420,30,28,88000,95,6.5,2,211,1999,2029,High,5,Good
40843,651,0,24300,30,46,125000,95,6.875,2,36,1999,2029,High,1,Good
40844,651,0,24340,0,35,134000,75,7.125,2,49,1999,2029,High,2,Good
40845,651,0,24500,12,29,69000,83,7.125,1,99,1999,2029,High,3,Good
40846,651,0,25540,0,25,83000,80,6.625,2,210,1999,2029,High,5,Good
40847,651,0,26420,25,24,137000,90,7.375,1,55,1999,2029,High,2,Good
40848,651,0,26420,25,28,84000,90,6.125,2,210,1999,2029,High,5,Good
40849,651,0,26420,30,30,51000,95,7.125,2,40,1999,2029,High,1,Good
40850,651,0,26420,30,48,82000,95,6.75,2,51,1999,2029,High,2,Good
40851,651,0,27140,18,38,144000,95,6.75,1,88,1999,2029,High,2,Good
40852,651,0,27180,25,41,72000,87,6.875,1,129,1999,2029,High,3,Good
40853,651,0,27260,25,31,105000,90,6.875,2,36,1999,2029,High,1,Good
40854,651,0,27900,0,33,134000,55,7,1,49,1999,2029,High,2,Good
40855,651,0,28020,0,41,146000,79,7.25,2,1,1999,2029,High,1,Good
40856,651,0,28020,17,36,148000,80,7.125,2,34,1999,2029,High,1,Good
40857,651,0,28140,0,29,98000,77,6.75,2,211,1999,2029,High,5,Good
40858,651,0,28140,12,21,146000,83,7.125,2,41,1999,2029,High,1,Good
40859,651,0,28140,25,25,184000,90,6.75,2,36,1999,2029,High,1,Good
40860,651,0,28140,30,58,65000,95,7,1,44,1999,2029,High,1,Good
40861,651,0,29180,17,29,80000,80,6.5,2,33,1999,2029,High,1,Good
40862,651,0,29620,25,43,96000,90,6.625,1,29,1999,2029,High,1,Good
40863,651,0,29820,25,21,100000,87,7,2,68,1999,2029,High,2,Good
40864,651,0,29820,30,18,173000,95,6.875,1,63,1999,2029,High,2,Good
40865,651,0,30300,0,27,100000,80,6.75,2,153,1999,2029,High,4,Good
40866,651,0,31084,0,10,175000,39,6.75,2,73,1999,2029,Medium,2,Good
40867,651,0,31084,0,31,203000,75,6.875,1,53,1999,2029,High,2,Good
40868,651,0,31084,0,54,156000,80,7.125,1,30,1999,2029,High,1,Good
40869,651,0,31140,14,25,46000,84,7.125,1,192,1999,2029,High,5,Good
40870,651,0,32820,0,33,138000,78,6.875,2,90,1999,2029,High,2,Good
40871,651,0,33140,0,45,94000,75,6.875,2,6,1999,2029,High,1,Good
40872,651,0,33460,12,36,100000,80,6.75,1,210,1999,2029,High,5,Good
40873,651,0,33460,17,25,104000,80,7,1,55,1999,2029,High,2,Good
40874,651,0,33460,30,28,131000,95,6.875,2,44,1999,2029,High,1,Good
40875,651,0,33660,0,5,84000,80,6.625,2,12,1999,2029,High,1,Good
40876,651,0,34620,30,42,79000,95,6.75,2,41,1999,2029,High,1,Good
40877,651,0,34740,25,31,113000,90,6.875,1,49,1999,2029,High,2,Good
40878,651,0,34820,0,59,130000,52,7,1,49,1999,2029,High,2,Good
40879,651,0,34980,0,39,72000,55,6.75,1,14,1999,2029,High,1,Good
40880,651,0,35004,30,59,68000,95,7.5,2,17,1999,2029,High,1,Good
40881,651,0,35084,0,24,200000,80,6.375,1,41,1999,2029,High,1,Good
40882,651,0,35084,0,28,142000,80,7,2,54,1999,2029,High,2,Good
40883,651,0,35300,0,42,40000,25,6.875,2,74,1999,2029,Medium,2,Good
40884,651,0,35300,25,30,99000,90,6.625,2,63,1999,2029,High,2,Good
40885,651,0,35380,0,35,210000,67,6.75,2,25,1999,2029,High,1,Good
40886,651,0,35644,0,19,113000,50,7.125,2,48,1999,2029,High,2,Good
40887,651,0,35644,0,61,135000,75,7.25,1,49,1999,2029,High,2,Good
40888,651,0,35644,30,26,94000,95,7.375,1,56,1999,2029,High,2,Good
40889,651,0,35644,30,28,100000,95,6.875,2,61,1999,2029,High,2,Good
40890,651,0,35840,0,43,87000,78,6.875,2,56,1999,2029,High,2,Good
40891,651,0,36084,0,40,222000,78,6.625,2,32,1999,2029,High,1,Good
40892,651,0,36084,0,38,212000,80,6.5,2,39,1999,2029,High,1,Good
40893,651,0,36084,25,17,187000,90,7,2,23,1999,2029,High,1,Good
40894,651,0,36140,25,22,211000,90,7,2,47,1999,2029,High,1,Good
40895,651,0,36260,0,50,165000,68,6.5,2,68,1999,2029,High,2,Good
40896,651,0,36980,12,31,38000,81,6.75,2,68,1999,2029,High,2,Good
40897,651,0,37100,25,41,135000,86,6.875,1,45,1999,2029,High,1,Good
40898,651,0,37764,0,24,180000,75,6.875,2,47,1999,2029,High,1,Good
40899,651,0,37900,12,34,135000,85,6.875,2,80,1999,2029,High,2,Good
40900,651,0,37964,0,24,80000,75,6.375,2,211,1999,2029,High,5,Good
40901,651,0,37964,25,24,212000,90,7.75,2,29,1999,2029,High,1,Good
40902,651,0,37964,30,58,214000,95,6.375,2,52,1999,2029,High,2,Good
40903,651,0,38060,25,34,110000,90,7.25,1,52,1999,2029,High,2,Good
40904,651,0,38060,25,39,113000,90,6.375,1,7,1999,2029,High,1,Good
40905,651,0,38060,30,21,224000,95,6.875,1,42,1999,2029,High,1,Good
40906,651,0,38060,30,35,150000,95,6.875,2,49,1999,2029,High,2,Good
40907,651,0,38060,30,38,159000,95,6.875,2,33,1999,2029,High,1,Good
40908,651,0,38860,0,44,114000,70,7.125,1,13,1999,2029,High,1,Good
40909,651,0,38900,0,38,240000,75,6.75,2,50,1999,2029,High,2,Good
40910,651,0,38900,0,40,240000,80,6.75,2,49,1999,2029,High,2,Good
40911,651,0,38900,25,34,162000,90,7.25,1,49,1999,2029,High,2,Good
40912,651,0,39580,0,24,41000,63,7.5,2,59,1999,2029,High,2,Good
40913,651,0,40060,0,22,209000,80,6.375,2,101,1999,2029,High,3,Good
40914,651,0,40060,25,18,216000,90,6.875,2,30,1999,2029,High,1,Good
40915,651,0,40060,30,37,200000,95,7.125,2,31,1999,2029,High,1,Good
40916,651,0,40140,0,28,107000,65,7.125,1,114,1999,2029,High,3,Good
40917,651,0,40140,12,40,157000,85,6.75,2,47,1999,2029,High,1,Good
40918,651,0,40140,30,38,64000,95,7,2,53,1999,2029,High,2,Good
40919,651,0,40380,25,42,113000,88,7,2,50,1999,2029,High,2,Good
40920,651,0,40380,25,40,128000,90,6.5,2,73,1999,2029,High,2,Good
40921,651,0,40420,0,49,139000,80,6.99,2,67,1999,2029,High,2,Good
40922,651,0,41180,0,22,35000,37,6.875,1,54,1999,2029,Medium,2,Good
40923,651,0,41180,25,19,167000,90,6.875,2,49,1999,2029,High,2,Good
40924,651,0,41180,25,28,104000,90,7,1,45,1999,2029,High,1,Good
40925,651,0,41420,0,13,55000,74,7.125,2,55,1999,2029,High,2,Good
40926,651,0,41620,0,47,78000,77,6.75,2,63,1999,2029,High,2,Good
40927,651,0,41700,25,39,113000,90,6.75,1,210,1999,2029,High,5,Good
40928,651,0,41740,0,12,100000,51,6.875,2,27,1999,2029,High,1,Good
40929,651,0,41740,0,15,232000,70,6.5,2,53,1999,2029,High,2,Good
40930,651,0,41740,0,19,236000,75,6.875,2,77,1999,2029,High,2,Good
40931,651,0,41740,30,43,213000,95,7.25,2,19,1999,2029,High,1,Good
40932,651,0,41940,0,20,144000,73,7.125,2,23,1999,2029,High,1,Good
40933,651,0,42044,0,43,240000,67,7.375,2,39,1999,2029,High,1,Good
40934,651,0,42220,0,24,124000,75,6.375,2,32,1999,2029,High,1,Good
40935,651,0,42644,0,34,132000,80,6.875,2,28,1999,2029,High,1,Good
40936,651,0,43100,25,38,50000,90,7.375,2,37,1999,2029,High,1,Good
40937,651,0,43340,30,34,134000,95,6.625,1,57,1999,2029,High,2,Good
40938,651,0,43620,0,46,96000,80,6.875,2,48,1999,2029,High,2,Good
40939,651,0,44100,0,34,45000,70,7,2,43,1999,2029,High,1,Good
40940,651,0,44140,0,50,80000,80,7.125,2,51,1999,2029,High,2,Good
40941,651,0,45104,0,23,80000,64,7,2,52,1999,2029,High,2,Good
40942,651,0,45104,30,40,105000,95,6.875,1,47,1999,2029,High,1,Good
40943,651,0,45300,0,33.44383618,263000,85,7.5,2,48,1999,2029,High,2,Good
40944,651,0,45300,25,13,71000,86,6.875,1,63,1999,2029,High,2,Good
40945,651,0,45300,30,38,124000,95,6.875,1,41,1999,2029,High,1,Good
40946,651,0,46060,18,41,109000,97,7.375,2,211,1999,2029,High,5,Good
40947,651,0,46060,25,45,108000,90,6.875,2,59,1999,2029,High,2,Good
40948,651,0,46140,0,37,204000,80,6.875,2,42,1999,2029,High,1,Good
40949,651,0,46220,25,44,111000,90,6.75,2,71,1999,2029,High,2,Good
40950,651,0,47260,0,9,103000,76,6.5,2,191,1999,2029,High,4,Good
40951,651,0,47260,12,43,136000,85,6.5,2,52,1999,2029,High,2,Good
40952,651,0,47644,0,22,200000,71,8.25,2,3,1999,2029,High,1,Good
40953,651,0,47644,0,45,60000,75,7.25,1,80,1999,2029,High,2,Good
40954,651,0,47644,0,36,188000,80,6.875,1,75,1999,2029,High,2,Good
40955,651,0,47644,12,12,170000,85,6.875,2,21,1999,2029,High,1,Good
40956,651,0,47644,25,37,226000,90,7.25,2,33,1999,2029,High,1,Good
40957,651,0,47894,0,30,92000,65,7.25,1,58,1999,2029,High,2,Good
40958,651,0,47894,0,45,291000,68,7,2,105,1999,2029,High,3,Good
40959,651,0,47894,0,30,112000,75,6,1,50,1999,2029,High,2,Good
40960,651,0,47894,0,17,210000,78,6.5,2,18,1999,2029,High,1,Good
40961,651,0,47894,30,35,79000,90,7,2,211,1999,2029,High,5,Good
40962,651,0,47940,0,45,59000,75,6.875,2,52,1999,2029,High,2,Good
40963,651,0,48424,0,38,85000,52,7.125,2,69,1999,2029,High,2,Good
40964,651,0,48424,0,34,240000,74,6.875,2,24,1999,2029,High,1,Good
40965,651,0,48424,0,31,115000,80,6.375,1,50,1999,2029,High,2,Good
40966,651,0,48424,30,49,121000,95,6.75,2,35,1999,2029,High,1,Good
40967,651,0,49020,25,35,150000,90,7.125,2,36,1999,2029,High,1,Good
40968,651,0,49420,30,29,91000,95,6.625,2,136,1999,2029,High,3,Good
40969,651,0,30660,0,15,155000,54,6.25,2,54,1999,2029,High,2,Good
40970,651,0,30660,0,25,62000,55,6.75,1,210,1999,2029,High,5,Good
40971,651,0,30660,0,33,96000,55,6.875,1,47,1999,2029,High,1,Good
40972,651,0,30660,0,24,104000,63,7.125,1,50,1999,2029,High,2,Good
40973,651,0,30660,0,17,65000,69,7,2,48,1999,2029,High,2,Good
40974,651,0,30660,0,50,75000,69,7.125,1,142,1999,2029,High,3,Good
40975,651,0,30660,0,17,50000,70,7.05,2,211,1999,2029,High,5,Good
40976,651,0,30660,0,26,85000,70,6.875,2,54,1999,2029,High,2,Good
40977,651,0,30660,0,42,162000,72,6.875,2,45,1999,2029,High,1,Good
40978,651,0,30660,0,42,94000,73,7.5,1,33,1999,2029,High,1,Good
40979,651,0,30660,0,24,94000,75,6.875,2,38,1999,2029,High,1,Good
40980,651,0,30660,0,39,70000,75,6.875,1,42,1999,2029,High,1,Good
40981,651,0,30660,0,27,122000,77,6.75,2,65,1999,2029,High,2,Good
40982,651,0,30660,0,40,70000,80,7,1,123,1999,2029,High,3,Good
40983,651,0,30660,0,41,110000,80,6.75,2,58,1999,2029,High,2,Good
40984,651,0,30660,0,41,143000,80,6.75,2,52,1999,2029,High,2,Good
40985,651,0,30660,0,42,215000,80,6.625,2,43,1999,2029,High,1,Good
40986,651,0,30660,0,38,30000,37,6.875,2,211,1999,2029,Medium,5,Good
40987,651,0,30660,12,30,98000,85,6.875,2,60,1999,2029,High,2,Good
40988,651,0,30660,17,15,81000,85,6.5,2,60,1999,2029,High,2,Good
40989,651,0,30660,25,23,115000,90,6.75,1,51,1999,2029,High,2,Good
40990,651,0,30660,25,33,145000,90,6.875,2,51,1999,2029,High,2,Good
40991,651,0,30660,25,36,77000,90,7.25,2,38,1999,2029,High,1,Good
40992,651,0,30660,25,39,79000,90,6.75,2,51,1999,2029,High,2,Good
40993,651,0,30660,25,41,63000,90,7.125,2,102,1999,2029,High,3,Good
40994,651,0,30660,25,43,108000,90,6.75,2,72,1999,2029,High,2,Good
40995,651,0,30660,30,29,137000,90,7.5,2,57,1999,2029,High,2,Good
40996,651,0,30660,30,29,75000,90,7.375,1,210,1999,2029,High,5,Good
40997,651,0,30660,30,39,197000,94,7,2,61,1999,2029,High,2,Good
40998,651,0,30660,30,23,81000,95,7.125,2,185,1999,2029,High,4,Good
40999,651,0,30660,30,30,71000,95,7.125,2,47,1999,2029,High,1,Good
41000,651,0,30660,30,30,84000,95,6.75,1,176,1999,2029,High,4,Good
41001,651,0,30660,30,34,52000,95,7.125,2,94,1999,2029,High,2,Good
41002,651,0,30660,30,36,124000,95,6.75,1,74,1999,2029,High,2,Good
41003,651,0,30660,30,38,86000,95,7.625,2,36,1999,2029,High,1,Good
41004,651,0,30660,30,39,144000,95,7,1,198,1999,2029,High,5,Good
41005,651,0,10740,0,38,110000,80,6.875,1,211,1999,2029,High,5,Good
41006,651,0,10740,25,55,90000,90,6.875,2,77,1999,2029,High,2,Good
41007,651,0,11700,0,45,108000,80,6.625,2,18,1999,2029,High,1,Good
41008,651,0,12060,0,27,71000,75,6.625,1,101,1999,2029,High,3,Good
41009,651,0,12060,12,14,114000,82,7,2,35,1999,2029,High,1,Good
41010,651,0,12060,25,31,91000,87,6.75,2,44,1999,2029,High,1,Good
41011,651,0,12060,30,33.44383618,131000,95,6.75,1,36,1999,2029,High,1,Good
41012,651,0,12580,0,22,84000,70,7.375,1,58,1999,2029,High,2,Good
41013,651,0,13644,25,34,165000,90,6.75,2,71,1999,2029,High,2,Good
41014,651,0,13820,25,33.44383618,53000,90,6.875,1,32,1999,2029,High,1,Good
41015,651,0,14484,12,37,182000,82,6.875,2,23,1999,2029,High,1,Good
41016,651,0,15500,12,23,116000,80,6.5,2,3,1999,2029,High,1,Good
41017,651,0,15940,12,38,83000,84,7.25,2,64,1999,2029,High,2,Good
41018,651,0,15980,0,28,120000,75,6.875,1,37,1999,2029,High,1,Good
41019,651,0,16740,0,44,240000,77,6.75,1,211,1999,2029,High,5,Good
41020,651,0,16740,25,43,119000,90,6.75,2,211,1999,2029,High,5,Good
41021,651,0,16974,0,33,154000,80,6.875,1,51,1999,2029,High,2,Good
41022,651,0,17140,0,17,63000,75,6.875,1,121,1999,2029,High,3,Good
41023,651,0,17820,0,39,101000,72,7.75,2,3,1999,2029,High,1,Good
41024,651,0,17820,0,30,158000,74,6.875,2,50,1999,2029,High,2,Good
41025,651,0,19124,0,28,45000,79,6.875,2,49,1999,2029,High,2,Good
41026,651,0,19740,0,44,105000,78,6.875,1,28,1999,2029,High,1,Good
41027,651,0,19740,12,43,100000,85,7,1,41,1999,2029,High,1,Good
41028,651,0,19804,25,47,149000,90,6.75,1,50,1999,2029,High,2,Good
41029,651,0,26420,0,53,66000,80,7.25,1,69,1999,2029,High,2,Good
41030,651,0,26420,12,32,64000,85,8.125,1,102,1999,2029,High,3,Good
41031,651,0,26420,12,19,68000,83,6.75,2,62,1999,2029,High,2,Good
41032,651,0,27340,25,33.44383618,105000,90,6.5,2,79,1999,2029,High,2,Good
41033,651,0,27740,0,36,40000,75,7.375,2,211,1999,2029,High,5,Good
41034,651,0,28700,25,28,80000,89,6.75,2,26,1999,2029,High,1,Good
41035,651,0,29460,0,7,101000,80,7.375,2,47,1999,2029,High,1,Good
41036,651,0,31084,0,34,120000,80,6.625,2,41,1999,2029,High,1,Good
41037,651,0,31084,0,43,232000,80,6.875,2,6,1999,2029,High,1,Good
41038,651,0,34820,0,33.44383618,146000,80,7.375,1,81,1999,2029,High,2,Good
41039,651,0,34940,0,25,83000,75,7.375,2,4,1999,2029,High,1,Good
41040,651,0,35004,0,31,184000,80,7.375,1,209,1999,2029,High,5,Good
41041,651,0,35084,25,38,188000,86,7,2,7,1999,2029,High,1,Good
41042,651,0,36084,0,33.44383618,244000,70,7.375,2,2,1999,2029,High,1,Good
41043,651,0,36084,12,36,104000,82,7.375,2,32,1999,2029,High,1,Good
41044,651,0,36100,0,21,105000,75,6.875,2,52,1999,2029,High,2,Good
41045,651,0,36420,0,33,95000,70,7.125,1,52,1999,2029,High,2,Good
41046,651,0,36500,0,24,60000,67,6.625,2,172,1999,2029,High,4,Good
41047,651,0,37964,0,33.44383618,160000,67,6.875,2,40,1999,2029,High,1,Good
41048,651,0,37964,25,33.44383618,238000,90,6.875,2,108,1999,2029,High,3,Good
41049,651,0,38060,0,39,80000,80,6.875,2,50,1999,2029,High,2,Good
41050,651,0,38300,0,14,62000,65,7,2,211,1999,2029,High,5,Good
41051,651,0,39100,0,22,127000,75,6.625,2,110,1999,2029,High,3,Good
41052,651,0,39340,25,44,125000,89,7,2,90,1999,2029,High,2,Good
41053,651,0,40060,0,33.44383618,68000,77,6.5,2,59,1999,2029,High,2,Good
41054,651,0,40140,0,45,68000,75,6.875,1,67,1999,2029,High,2,Good
41055,651,0,40140,0,53,84000,80,6.75,2,47,1999,2029,High,1,Good
41056,651,0,41100,0,33,210000,75,6.875,2,139,1999,2029,High,3,Good
41057,651,0,41500,25,38,139000,90,7.125,2,50,1999,2029,High,2,Good
41058,651,0,41700,0,17,68000,67,6.75,2,53,1999,2029,High,2,Good
41059,651,0,41740,0,25,85000,61,6.875,1,51,1999,2029,High,2,Good
41060,651,0,41884,0,45,161000,75,7.125,1,57,1999,2029,High,2,Good
41061,651,0,41940,0,33.44383618,248000,50,7,1,32,1999,2029,High,1,Good
41062,651,0,42340,0,35,190000,80,6.5,2,34,1999,2029,High,1,Good
41063,651,0,42340,0,33.44383618,88000,95,6.75,1,29,1999,2029,High,1,Good
41064,651,0,42644,0,47,78000,63,6.625,2,57,1999,2029,High,2,Good
41065,651,0,42644,0,40,90000,72,7,1,17,1999,2029,High,1,Good
41066,651,0,42644,17,24,166000,80,6.875,2,74,1999,2029,High,2,Good
41067,651,0,44140,0,22,145000,70,7,2,52,1999,2029,High,2,Good
41068,651,0,45780,0,39,67000,79,7,1,211,1999,2029,High,5,Good
41069,651,0,46140,25,34,103000,88,6.875,2,67,1999,2029,High,2,Good
41070,651,0,46700,25,53,190000,90,7.125,2,35,1999,2029,High,1,Good
41071,651,0,47644,0,13,118000,80,7,1,33,1999,2029,High,1,Good
41072,651,0,47644,0,48,108000,80,7.5,2,185,1999,2029,High,4,Good
41073,651,0,47644,0,45,96000,80,7.25,2,71,1999,2029,High,2,Good
41074,651,0,30660,0,29,55000,19,7,2,170,1999,2029,Low,4,Good
41075,651,0,30660,0,39,50000,63,6.875,1,30,1999,2029,High,1,Good
41076,651,0,30660,0,52,87000,68,7,2,193,1999,2029,High,5,Good
41077,651,0,30660,0,40,115000,74,6.5,2,138,1999,2029,High,3,Good
41078,651,0,30660,0,28,123000,77,6.5,2,71,1999,2029,High,2,Good
41079,651,0,30660,0,23,60000,79,6.75,2,73,1999,2029,High,2,Good
41080,651,0,30660,0,30,66000,79,6.75,2,28,1999,2029,High,1,Good
41081,651,0,30660,12,43,88000,80,6.75,2,62,1999,2029,High,2,Good
41082,651,0,30660,12,37,89000,83,6.25,1,90,1999,2029,High,2,Good
41083,651,0,30660,12,30,55000,85,7,1,172,1999,2029,High,4,Good
41084,651,0,30660,12,33.44383618,74000,89,6.625,1,27,1999,2029,High,1,Good
41085,651,0,30660,17,29,132000,80,7.25,2,53,1999,2029,High,2,Good
41086,651,0,30660,25,29,92000,86,6.75,2,64,1999,2029,High,2,Good
41087,651,0,30660,25,41,66000,86,6.875,1,210,1999,2029,High,5,Good
41088,651,0,30660,30,14,61000,94,6.75,1,41,1999,2029,High,1,Good
41089,651,1,12580,30,42,208000,95,6.875,2,52,1999,2029,High,2,Good
41090,651,1,14484,0,32,150000,74,6.75,1,73,1999,2029,High,2,Good
41091,651,1,14484,30,43,161000,95,7,2,35,1999,2029,High,1,Good
41092,651,1,15804,30,43,147000,95,7.25,2,39,1999,2029,High,1,Good
41093,651,1,16974,30,26,57000,95,7.125,1,21,1999,2029,High,1,Good
41094,651,1,19124,30,34,158000,95,7.125,2,37,1999,2029,High,1,Good
41095,651,1,19380,18,26,78000,97,7.25,2,31,1999,2029,High,1,Good
41096,651,1,20764,25,41,117000,90,6.5,2,71,1999,2029,High,2,Good
41097,651,1,21660,30,29,122000,95,6.875,1,59,1999,2029,High,2,Good
41098,651,1,22660,30,23,76000,95,8,1,34,1999,2029,High,1,Good
41099,651,1,24660,18,40,146000,97,7.5,2,45,1999,2029,High,1,Good
41100,651,1,25620,30,43,86000,95,7.125,1,29,1999,2029,High,1,Good
41101,651,1,33124,25,39,47000,90,7.375,1,39,1999,2029,High,1,Good
41102,651,1,33124,30,36,73000,95,7.125,2,41,1999,2029,High,1,Good
41103,651,1,35084,25,38,191000,90,6.75,2,61,1999,2029,High,2,Good
41104,651,1,35644,0,28,191000,80,6.895,2,47,1999,2029,High,1,Good
41105,651,1,35644,0,33.44383618,161000,95,5,2,37,1999,2029,High,1,Good
41106,651,1,35644,25,31,252000,90,7.125,2,33,1999,2029,High,1,Good
41107,651,1,37764,25,34,216000,90,7.125,1,181,1999,2029,High,4,Good
41108,651,1,38060,0,18,70000,80,6.875,1,37,1999,2029,High,1,Good
41109,651,1,38060,0,28,71000,80,6.5,1,64,1999,2029,High,2,Good
41110,651,1,38060,30,42,130000,95,7.625,2,28,1999,2029,High,1,Good
41111,651,1,41180,25,46,64000,90,7,1,28,1999,2029,High,1,Good
41112,651,1,41620,0,36,124000,64,6.25,1,211,1999,2029,High,5,Good
41113,651,1,41740,0,47,98000,80,6.875,1,81,1999,2029,High,2,Good
41114,651,1,41740,25,43,239000,90,6.75,2,32,1999,2029,High,1,Good
41115,651,1,41940,0,24,240000,68,6.875,2,34,1999,2029,High,1,Good
41116,651,1,42644,30,32,240000,95,6.625,2,49,1999,2029,High,2,Good
41117,651,1,45300,25,27,149000,90,6.875,2,27,1999,2029,High,1,Good
41118,651,1,46220,30,37,107000,95,6.5,2,52,1999,2029,High,2,Good
41119,651,1,48424,30,31,38000,95,6.875,1,210,1999,2029,High,5,Good
41120,651,1,48864,25,35,104000,89,6.875,2,16,1999,2029,High,1,Good
41121,651,1,30660,25,37,122000,90,7.25,2,73,1999,2029,High,2,Good
41122,651,1,30660,30,16,114000,95,6.875,2,24,1999,2029,High,1,Good
41123,651,1,30660,30,25,87000,95,7.25,2,78,1999,2029,High,2,Good
41124,651,1,30660,30,30,119000,95,6.875,2,47,1999,2029,High,1,Good
41125,651,1,30660,30,38,116000,95,6.375,2,51,1999,2029,High,2,Good
41126,651,1,30660,30,39,62000,95,6.875,2,78,1999,2029,High,2,Good
41127,651,1,30660,30,40,96000,95,6.875,2,81,1999,2029,High,2,Good
41128,651,0,45300,0,16,89000,70,6.75,1,57,1999,2028,High,2,Good
41129,651,0,10420,12,40,70000,80,6.875,1,82,1999,2029,High,2,Good
41130,651,0,10900,25,57,75000,86,7.125,1,58,1999,2029,High,2,Good
41131,651,0,12060,0,4,124000,45,7.25,1,86,1999,2029,Medium,2,Good
41132,651,0,12060,0,33,116000,57,6.75,2,44,1999,2029,High,1,Good
41133,651,0,12060,0,56,135000,80,7.5,2,93,1999,2029,High,2,Good
41134,651,0,12060,25,36,211000,90,7,1,8,1999,2029,High,1,Good
41135,651,0,12060,30,14,71000,95,7.375,1,3,1999,2029,High,1,Good
41136,651,0,12420,30,59,157000,95,7,1,39,1999,2029,High,1,Good
41137,651,0,12540,0,28,79000,75,6.875,1,210,1999,2029,High,5,Good
41138,651,0,12580,0,35,170000,68,7,2,146,1999,2029,High,4,Good
41139,651,0,12580,25,35,118000,89,7.25,1,53,1999,2029,High,2,Good
41140,651,0,12580,30,39,102000,88,7,1,45,1999,2029,High,1,Good
41141,651,0,13780,25,40,60000,86,7.25,1,22,1999,2029,High,1,Good
41142,651,0,13820,25,63,160000,80,7.125,2,18,1999,2029,High,1,Good
41143,651,0,13820,30,45,89000,95,7,1,43,1999,2029,High,1,Good
41144,651,0,14260,25,57,221000,90,7.375,2,73,1999,2029,High,2,Good
41145,651,0,14484,0,40,240000,71,7,2,23,1999,2029,High,1,Good
41146,651,0,14484,0,25,122000,75,7.125,2,44,1999,2029,High,1,Good
41147,651,0,14484,0,40,120000,62,7,2,8,1999,2029,High,1,Good
41148,651,0,15804,25,49,148000,89,6.75,2,23,1999,2029,High,1,Good
41149,651,0,15940,17,38,140000,80,6.75,2,77,1999,2029,High,2,Good
41150,651,0,16700,12,28,52000,80,6.875,1,93,1999,2029,High,2,Good
41151,651,0,16740,30,36,171000,95,6.75,2,46,1999,2029,High,1,Good
41152,651,0,16974,0,33,144000,75,6.875,2,68,1999,2029,High,2,Good
41153,651,0,16974,25,15,157000,90,7.25,2,17,1999,2029,High,1,Good
41154,651,0,16974,30,32,167000,95,6.875,1,16,1999,2029,High,1,Good
41155,651,0,17140,0,14,136000,80,7,2,172,1999,2029,High,4,Good
41156,651,0,17140,0,30,96000,80,6.875,1,47,1999,2029,High,1,Good
41157,651,0,17140,30,26,209000,95,6.875,2,38,1999,2029,High,1,Good
41158,651,0,17140,35,34,168000,95,6.625,2,157,1999,2029,High,4,Good
41159,651,0,18580,0,43,65000,68,7.125,2,206,1999,2029,High,5,Good
41160,651,0,19124,0,26,159000,80,6.75,2,48,1999,2029,High,2,Good
41161,651,0,19124,12,19,114000,84,7,2,49,1999,2029,High,2,Good
41162,651,0,19124,30,43,104000,95,7.125,1,38,1999,2029,High,1,Good
41163,651,0,19380,0,41,168000,80,7.125,1,21,1999,2029,High,1,Good
41164,651,0,19460,0,33,60000,74,7,1,50,1999,2029,High,2,Good
41165,651,0,19660,0,58,50000,53,7,1,54,1999,2029,High,2,Good
41166,651,0,19740,0,31,147000,70,6.625,2,73,1999,2029,High,2,Good
41167,651,0,19740,0,36,169000,71,7,2,48,1999,2029,High,2,Good
41168,651,0,19740,0,27,165000,75,6.5,1,10,1999,2029,High,1,Good
41169,651,0,19740,0,33,54000,75,7.375,2,51,1999,2029,High,2,Good
41170,651,0,19740,17,31,67000,80,7,1,23,1999,2029,High,1,Good
41171,651,0,19740,30,46,219000,95,6.875,2,19,1999,2029,High,1,Good
41172,651,0,19804,25,29,118000,89,7.125,1,36,1999,2029,High,1,Good
41173,651,0,19804,30,31,82000,95,7,1,58,1999,2029,High,2,Good
41174,651,0,20500,0,26,105000,74,6.875,2,55,1999,2029,High,2,Good
41175,651,0,20764,0,36,135000,75,6.5,2,166,1999,2029,High,4,Good
41176,651,0,21660,25,28,120000,88,6.875,2,9,1999,2029,High,1,Good
41177,651,0,21780,0,25,25000,61,7.25,2,74,1999,2029,High,2,Good
41178,651,0,21780,30,17,42000,95,6.875,1,45,1999,2029,High,1,Good
41179,651,0,22140,25,42,161000,90,6.875,2,24,1999,2029,High,1,Good
41180,651,0,22380,0,39,99000,75,7.25,2,16,1999,2029,High,1,Good
41181,651,0,22420,25,36,124000,90,7.625,2,39,1999,2029,High,1,Good
41182,651,0,22540,30,39,125000,95,7.375,2,53,1999,2029,High,2,Good
41183,651,0,22744,0,52,80000,79,6.875,2,44,1999,2029,High,1,Good
41184,651,0,22744,0,31,120000,80,7.25,2,38,1999,2029,High,1,Good
41185,651,0,22744,30,33,66000,95,7.125,1,25,1999,2029,High,1,Good
41186,651,0,23104,0,17,162000,80,6.75,2,51,1999,2029,High,2,Good
41187,651,0,23104,18,39,123000,97,7.375,2,39,1999,2029,High,1,Good
